key_id,length,value
kgw-02,256,4.341215710622296
kgw-02,256,6.393630007507253
kgw-02,256,5.168865612218189
kgw-02,256,6.549267512718191
kgw-02,256,9.430054396763888
kgw-02,256,2.7142857142857144
kgw-02,256,6.019701189699784
kgw-02,256,5.671153432800668
kgw-02,256,8.437758422458371
kgw-02,256,4.900189558324238
kgw-02,256,5.9523809523809526
kgw-02,256,9.238768246345257
kgw-02,256,3.7523938719322816
kgw-02,256,6.421300509484058
kgw-02,256,7.250975267904754
kgw-02,256,7.368433187702371
kgw-02,256,7.148148148148148
kgw-02,256,10.006147842821754
kgw-02,256,7.479002866089018
kgw-02,256,4.263717024912171
kgw-02,256,6.903107456934411
kgw-02,256,7.051561380739452
kgw-02,256,6.499641015727971
kgw-02,256,9.02893898143269
kgw-02,256,4.312836953549758
kgw-02,256,6.160837837909205
kgw-02,256,6.519339852676446
kgw-02,256,5.721398059070178
kgw-02,256,7.872318332685893
kgw-02,256,10.703703703703704
kgw-02,256,6.267831705280087
kgw-02,256,5.168113941217019
kgw-02,256,4.865127725673278
kgw-02,256,7.020117611696494
kgw-02,256,3.318060248025013
kgw-02,512,7.125984081009936
kgw-02,512,6.756639246921762
kgw-02,512,8.891502883619381
kgw-02,512,12.820229380096183
kgw-02,512,4.406148138015949
kgw-02,512,8.883219518190643
kgw-02,512,7.595388237649222
kgw-02,512,3.9848795580122016
kgw-02,512,10.4456394783366
kgw-02,512,8.0
kgw-02,512,12.511726782767205
kgw-02,512,6.351073488299558
kgw-02,512,8.23687767580373
kgw-02,512,4.986001910726012
kgw-02,512,9.332565252573827
kgw-02,512,4.468444550363132
kgw-02,512,7.183313998427189
kgw-02,512,6.6475260395490885
kgw-02,512,7.221388235179223
kgw-02,512,12.399742867834227
kgw-02,512,3.5484870437449065
kgw-02,512,8.150529904524669
kgw-02,512,8.0770608969151
kgw-02,512,12.626517764736793
kgw-02,512,8.09127873087215
kgw-02,512,6.334701284746778
kgw-02,512,12.623535079440357
kgw-02,512,3.7523938719322816
kgw-02,512,6.421300509484058
kgw-02,512,7.250975267904754
kgw-02,512,9.021648104927834
kgw-02,512,10.417282467673584
kgw-02,512,10.443243429765166
kgw-02,512,10.857153299911436
kgw-02,512,7.549834435270751
kgw-02,512,7.701540462154054
kgw-02,512,9.284410755973338
kgw-02,512,7.469502514853612
kgw-02,512,9.863270598118143
kgw-02,512,6.0
kgw-02,512,9.667632949365519
kgw-02,512,6.519339852676446
kgw-02,512,6.499954321052724
kgw-02,512,10.34905939218779
kgw-02,512,13.244194790630871
kgw-02,512,6.711107288589644
kgw-02,512,4.968303959482276
kgw-02,512,7.120653320005384
kgw-02,512,7.540524828359158
kgw-02,512,3.2306118618723594
kgw-03,128,3.499482363378076
kgw-03,128,3.863569705382231
kgw-03,128,2.8203064444075885
kgw-03,128,2.8401877872187726
kgw-03,128,5.616043527571814
kgw-03,128,1.8073922282301278
kgw-03,128,1.7179113807746667
kgw-03,128,1.2439326432940938
kgw-03,128,2.9938207967349952
kgw-03,128,3.9252728555211625
kgw-03,128,4.676520209497792
kgw-03,128,3.25330601081423
kgw-03,128,2.0548046676563256
kgw-03,128,1.9582476588923636
kgw-03,128,4.286101569802875
kgw-03,128,3.0019150975458255
kgw-03,128,6.059031639361167
kgw-03,128,2.6574700172636696
kgw-03,128,5.112338016993791
kgw-03,128,3.459865122611959
kgw-03,128,4.368709982513715
kgw-03,128,2.9871899562646265
kgw-03,128,3.872983346207417
kgw-03,128,5.33162540959103
kgw-03,128,2.5508381108472324
kgw-03,128,4.633154936028647
kgw-03,128,5.318897128791519
kgw-03,128,4.1478067789217015
kgw-03,128,3.525635762083446
kgw-03,128,4.81111099340118
kgw-03,128,1.39427400463467
kgw-03,128,1.8681617943926834
kgw-03,128,2.1783245945486835
kgw-03,128,5.184758473652126
kgw-03,128,4.77626131784145
kgw-03,128,2.2222222222222223
kgw-03,128,1.837023583785173
kgw-03,128,6.764810911375622
kgw-03,128,4.77626131784145
kgw-03,128,5.196152422706632
kgw-03,128,7.085662394599953
kgw-03,128,0.6311687442672026
kgw-03,128,2.759069793365374
kgw-03,128,2.4886840673530206
kgw-03,128,3.412987671891718
kgw-03,128,4.70437536140385
kgw-03,128,3.1491870248333806
kgw-03,128,5.318897128791519
kgw-03,128,5.196152422706632
kgw-03,128,4.857220665420977
kgw-03,256,3.9886201760873283
kgw-03,256,5.65741541751613
kgw-03,256,5.609925522483885
kgw-03,256,4.6098079548679864
kgw-03,256,7.182967045471111
kgw-03,256,4.308750785707306
kgw-03,256,3.5327778702487764
kgw-03,256,1.90132947261669
kgw-03,256,2.9938207967349952
kgw-03,256,3.7811767080232177
kgw-03,256,6.789347398332044
kgw-03,256,4.939391699536065
kgw-03,256,4.214183467997472
kgw-03,256,3.5955877295758247
kgw-03,256,5.819143739626464
kgw-03,256,3.3147007148981174
kgw-03,256,6.954604830907377
kgw-03,256,1.872764367669247
kgw-03,256,7.00634632949934
kgw-03,256,4.010456418384407
kgw-03,256,4.288450139351179
kgw-03,256,4.23285458089141
kgw-03,256,4.701021335159573
kgw-03,256,6.485742572128155
kgw-03,256,3.991794863154693
kgw-03,256,7.118151804112004
kgw-03,256,7.444444444444445
kgw-03,256,4.219098121001112
kgw-03,256,4.668210543582944
kgw-03,256,6.885303726590964
kgw-03,256,4.4094851283279715
kgw-03,256,3.249625775669422
kgw-03,256,2.1053798026662975
kgw-03,256,8.077936693518327
kgw-03,256,5.863929990299123
kgw-03,256,3.2025630761017427
kgw-03,256,4.839000847648182
kgw-03,256,7.375997107736237
kgw-03,256,6.651686669054555
kgw-03,256,5.322393150872925
kgw-03,256,8.29345923685746
kgw-03,256,0.7106690545187014
kgw-03,256,4.162825233426289
kgw-03,256,4.196397990844169
kgw-03,256,4.7483573524849145
kgw-03,256,7.236975829950854
kgw-03,256,3.9669502993951347
kgw-03,256,7.82475051664737
kgw-03,256,6.508320028924016
kgw-03,256,6.131705234001576
kgw-03,512,5.888884341303492
kgw-03,512,7.09877722124098
kgw-03,512,7.0571763700333445
kgw-03,512,8.882910744028951
kgw-03,512,7.751702321999271
